,usrID,now_eval,num_epoch,now_epoch_n,num_turn,now_turn,calcAction,Loss,reward,do_motion,do_direction,is_possible,now_position,next_position,is_confliction,on_eps_zero
0,1,48,100,1,31,1,7,0.5378999999999999,-0.667,move,d,5,"[8, 2]","[8, 3]",False,True
1,2,48,100,1,31,1,1,0.5378999999999999,-0.583,move,u,5,"[1, 7]","[1, 6]",False,True
0,1,48,100,1,31,2,10,0.3083000000000001,0.25,remove,u,5,"[8, 3]","[8, 2]",False,True
1,2,48,100,1,31,2,2,0.3083000000000001,0.167,move,ru,5,"[1, 6]","[2, 5]",False,True
0,1,48,100,1,31,3,6,0.35840000000000005,0.083,move,ld,5,"[8, 3]","[7, 4]",False,True
1,2,48,100,1,31,3,1,0.35840000000000005,0.25,move,u,5,"[2, 5]","[2, 4]",False,True
0,1,48,100,1,31,4,13,0.32165,0.083,remove,r,2,"[7, 4]","[8, 4]",False,True
1,2,48,100,1,31,4,9,0.32165,-0.333,remove,lu,2,"[2, 4]","[1, 3]",False,True
0,1,48,100,1,31,5,16,0.488,-0.383,remove,rd,2,"[7, 4]","[8, 5]",False,True
1,2,48,100,1,31,5,16,0.488,-0.633,remove,rd,2,"[2, 4]","[3, 5]",False,True
0,1,48,100,1,31,6,6,0.6259,-0.55,move,ld,5,"[7, 4]","[6, 5]",False,True
1,2,48,100,1,31,6,9,0.6259,-0.05,remove,lu,2,"[2, 4]","[1, 3]",False,True
0,1,48,100,1,31,7,1,0.5106,-0.167,move,u,5,"[6, 5]","[6, 4]",False,True
1,2,48,100,1,31,7,1,0.5106,0.367,move,u,5,"[2, 4]","[2, 3]",False,True
0,1,48,100,1,31,8,3,0.37170000000000003,0.583,move,l,5,"[6, 4]","[5, 4]",False,True
1,2,48,100,1,31,8,1,0.37170000000000003,-0.083,move,u,5,"[2, 3]","[2, 2]",False,True
0,1,48,100,1,31,9,10,0.19210000000000002,-0.167,remove,u,2,"[5, 4]","[5, 3]",False,True
1,2,48,100,1,31,9,1,0.19210000000000002,-0.333,move,u,5,"[2, 2]","[2, 1]",False,True
0,1,48,100,1,31,10,7,0.6075999999999999,-0.217,move,d,5,"[5, 4]","[5, 5]",False,True
1,2,48,100,1,31,10,11,0.6075999999999999,0.0,remove,ru,2,"[2, 1]","[3, 0]",False,True
0,1,48,100,1,31,11,5,0.21434999999999998,-0.083,move,r,5,"[5, 5]","[6, 5]",False,True
1,2,48,100,1,31,11,13,0.21434999999999998,0.117,remove,r,2,"[2, 1]","[3, 1]",False,True
0,1,48,100,1,31,12,15,0.19985,0.167,remove,d,2,"[6, 5]","[6, 6]",False,True
1,2,48,100,1,31,12,16,0.19985,-1.133,remove,rd,2,"[2, 1]","[3, 2]",False,True
0,1,48,100,1,31,13,1,0.43130000000000007,-0.633,move,u,5,"[6, 5]","[6, 4]",False,True
1,2,48,100,1,31,13,15,0.43130000000000007,-0.383,remove,d,5,"[2, 1]","[2, 2]",False,True
0,1,48,100,1,31,14,15,0.9568,0.333,remove,d,5,"[6, 4]","[6, 5]",False,True
1,2,48,100,1,31,14,1,0.9568,0.583,move,u,5,"[2, 1]","[2, 0]",False,True
0,1,48,100,1,31,15,10,0.15905,0.417,remove,u,2,"[6, 4]","[6, 3]",False,True
1,2,48,100,1,31,15,5,0.15905,-0.083,move,r,5,"[2, 0]","[3, 0]",False,True
0,1,48,100,1,31,16,10,0.3011,-1.3,remove,u,2,"[6, 4]","[6, 3]",False,True
1,2,48,100,1,31,16,2,0.3011,-0.25,move,ru,1,"[3, 0]","[4, -1]",False,True
0,1,48,100,1,31,17,8,0.24685,0.117,move,rd,5,"[6, 4]","[7, 5]",False,True
1,2,48,100,1,31,17,1,0.24685,0.433,move,u,1,"[3, 0]","[3, -1]",False,True
0,1,48,100,1,31,18,1,0.15909999999999996,-0.417,move,u,5,"[7, 5]","[7, 4]",False,True
1,2,48,100,1,31,18,6,0.15909999999999996,-0.733,move,ld,5,"[3, 0]","[2, 1]",False,True
0,1,48,100,1,31,19,14,0.22879999999999998,1.167,remove,ld,2,"[7, 4]","[6, 5]",False,True
1,2,48,100,1,31,19,0,0.22879999999999998,-0.417,move,lu,5,"[2, 1]","[1, 0]",False,True
0,1,48,100,1,31,20,0,0.38269999999999993,-1.633,move,lu,5,"[7, 4]","[6, 3]",False,True
1,2,48,100,1,31,20,11,0.38269999999999993,-0.25,remove,ru,1,"[1, 0]","[2, -1]",False,True
0,1,48,100,1,31,21,4,0.7141999999999998,0.917,move,z,5,"[6, 3]","[6, 3]",False,True
1,2,48,100,1,31,21,4,0.7141999999999998,0.35,move,z,5,"[1, 0]","[1, 0]",False,True
0,1,48,100,1,31,22,12,0.20389999999999997,-0.75,remove,l,2,"[6, 3]","[5, 3]",False,True
1,2,48,100,1,31,22,6,0.20389999999999997,-0.667,move,ld,5,"[1, 0]","[0, 1]",False,True
0,1,48,100,1,31,23,5,0.42284999999999995,0.117,move,r,5,"[6, 3]","[7, 3]",False,True
1,2,48,100,1,31,23,1,0.42284999999999995,-0.25,move,u,5,"[0, 1]","[0, 0]",False,True
0,1,48,100,1,31,24,2,0.3540999999999999,0.417,move,ru,5,"[7, 3]","[8, 2]",False,True
1,2,48,100,1,31,24,1,0.3540999999999999,0.083,move,u,1,"[0, 0]","[0, -1]",False,True
0,1,48,100,1,31,25,13,1.1663000000000001,-0.25,remove,r,2,"[8, 2]","[9, 2]",False,True
1,2,48,100,1,31,25,8,1.1663000000000001,1.017,move,rd,5,"[0, 0]","[1, 1]",False,True
0,1,48,100,1,31,26,6,0.9882499999999999,-0.467,move,ld,5,"[8, 2]","[7, 3]",False,True
1,2,48,100,1,31,26,1,0.9882499999999999,-0.667,move,u,5,"[1, 1]","[1, 0]",False,True
0,1,48,100,1,31,27,14,0.9982,0.583,remove,ld,5,"[7, 3]","[6, 4]",False,True
1,2,48,100,1,31,27,1,0.9982,0.167,move,u,1,"[1, 0]","[1, -1]",False,True
0,1,48,100,1,31,28,11,0.5456000000000001,-0.25,remove,ru,5,"[7, 3]","[8, 2]",False,True
1,2,48,100,1,31,28,5,0.5456000000000001,-0.483,move,r,5,"[1, 0]","[2, 0]",False,True
0,1,48,100,1,31,29,5,0.74525,-0.5,move,r,5,"[7, 3]","[8, 3]",False,True
1,2,48,100,1,31,29,1,0.74525,-0.75,move,u,1,"[2, 0]","[2, -1]",False,True
0,1,48,100,1,31,30,15,1.3408,0.75,remove,d,2,"[8, 3]","[8, 4]",False,True
1,2,48,100,1,31,30,8,1.3408,0.183,move,rd,5,"[2, 0]","[3, 1]",False,True
0,1,48,100,1,31,31,9,0.6671,-1.133,remove,lu,2,"[8, 3]","[7, 2]",False,True
1,2,48,100,1,31,31,2,0.6671,0.75,move,ru,5,"[3, 1]","[4, 0]",False,True
0,1,48,100,2,30,1,8,0.3703,-0.417,move,rd,5,"[8, 1]","[9, 2]",False,True
1,2,48,100,2,30,1,1,0.3703,-0.417,move,u,5,"[1, 6]","[1, 5]",False,True
0,1,48,100,2,30,2,1,0.31355,-0.25,move,u,5,"[9, 2]","[9, 1]",False,True
1,2,48,100,2,30,2,2,0.31355,-0.167,move,ru,5,"[1, 5]","[2, 4]",False,True
0,1,48,100,2,30,3,4,0.29989999999999994,0.083,move,z,5,"[9, 1]","[9, 1]",False,True
1,2,48,100,2,30,3,7,0.29989999999999994,-0.333,move,d,5,"[2, 4]","[2, 5]",False,True
0,1,48,100,2,30,4,2,0.20975000000000002,0.0,move,ru,1,"[9, 1]","[10, 0]",False,True
1,2,48,100,2,30,4,6,0.20975000000000002,0.417,move,ld,5,"[2, 5]","[1, 6]",False,True
0,1,48,100,2,30,5,4,0.14424999999999996,-0.317,move,z,5,"[9, 1]","[9, 1]",False,True
1,2,48,100,2,30,5,10,0.14424999999999996,0.333,remove,u,5,"[1, 6]","[1, 5]",False,True
0,1,48,100,2,30,6,11,0.19250000000000003,-0.083,remove,ru,1,"[9, 1]","[10, 0]",False,True
1,2,48,100,2,30,6,1,0.19250000000000003,-0.333,move,u,5,"[1, 6]","[1, 5]",False,True
0,1,48,100,2,30,7,7,0.12499999999999997,-0.65,move,d,5,"[9, 1]","[9, 2]",False,True
1,2,48,100,2,30,7,15,0.12499999999999997,0.0,remove,d,5,"[1, 5]","[1, 6]",False,True
0,1,48,100,2,30,8,15,0.1308,0.333,remove,d,2,"[9, 2]","[9, 3]",False,True
1,2,48,100,2,30,8,1,0.1308,-0.167,move,u,5,"[1, 5]","[1, 4]",False,True
0,1,48,100,2,30,9,1,0.12310000000000001,-0.467,move,u,5,"[9, 2]","[9, 1]",False,True
1,2,48,100,2,30,9,0,0.12310000000000001,0.667,move,lu,5,"[1, 4]","[0, 3]",False,True
0,1,48,100,2,30,10,5,0.09685000000000002,0.5,move,r,1,"[9, 1]","[10, 1]",False,True
1,2,48,100,2,30,10,1,0.09685000000000002,-0.417,move,u,5,"[0, 3]","[0, 2]",False,True
0,1,48,100,2,30,11,14,0.098,-0.233,remove,ld,2,"[9, 1]","[8, 2]",False,True
1,2,48,100,2,30,11,1,0.098,0.25,move,u,5,"[0, 2]","[0, 1]",False,True
0,1,48,100,2,30,12,1,0.15679999999999997,-0.3,move,u,5,"[9, 1]","[9, 0]",False,True
1,2,48,100,2,30,12,13,0.15679999999999997,-0.083,remove,r,2,"[0, 1]","[1, 1]",False,True
0,1,48,100,2,30,13,10,0.07805000000000001,-0.417,remove,u,1,"[9, 0]","[9, -1]",False,True
1,2,48,100,2,30,13,13,0.07805000000000001,-0.05,remove,r,2,"[0, 1]","[1, 1]",False,True
0,1,48,100,2,30,14,4,0.07189999999999999,-0.317,move,z,5,"[9, 0]","[9, 0]",False,True
1,2,48,100,2,30,14,1,0.07189999999999999,-0.883,move,u,5,"[0, 1]","[0, 0]",False,True
0,1,48,100,2,30,15,1,0.09035,-0.167,move,u,1,"[9, 0]","[9, -1]",False,True
1,2,48,100,2,30,15,16,0.09035,0.333,remove,rd,2,"[0, 0]","[1, 1]",False,True
0,1,48,100,2,30,16,11,0.07515000000000001,-0.817,remove,ru,1,"[9, 0]","[10, -1]",False,True
1,2,48,100,2,30,16,6,0.07515000000000001,-0.55,move,ld,1,"[0, 0]","[-1, 1]",False,True
0,1,48,100,2,30,17,1,0.09230000000000001,0.35,move,u,1,"[9, 0]","[9, -1]",False,True
1,2,48,100,2,30,17,1,0.09230000000000001,-0.067,move,u,1,"[0, 0]","[0, -1]",False,True
0,1,48,100,2,30,18,9,0.13455,-0.9,remove,lu,1,"[9, 0]","[8, -1]",False,True
1,2,48,100,2,30,18,1,0.13455,-0.567,move,u,1,"[0, 0]","[0, -1]",False,True
0,1,48,100,2,30,19,1,0.08524999999999998,-0.317,move,u,1,"[9, 0]","[9, -1]",False,True
1,2,48,100,2,30,19,4,0.08524999999999998,0.35,move,z,5,"[0, 0]","[0, 0]",False,True
0,1,48,100,2,30,20,1,0.13865,-0.4,move,u,1,"[9, 0]","[9, -1]",False,True
1,2,48,100,2,30,20,2,0.13865,-0.583,move,ru,1,"[0, 0]","[1, -1]",False,True
0,1,48,100,2,30,21,10,0.21705000000000002,-0.567,remove,u,1,"[9, 0]","[9, -1]",False,True
